geoid,name,B02001001,"B02001001, Error",B02001002,"B02001002, Error",B02001003,"B02001003, Error",B02001004,"B02001004, Error",B02001005,"B02001005, Error",B02001006,"B02001006, Error",B02001007,"B02001007, Error",B02001008,"B02001008, Error",B02001009,"B02001009, Error",B02001010,"B02001010, Error"
15000US060372111201,"Block Group 1, Los Angeles, CA",1599,459,225,156,104,142,0,12,685,329,4,8,542,448,39,59,0,12,39,59
15000US060372111202,"Block Group 2, Los Angeles, CA",2356,539,336,184,276,228,14,23,1648,524,0,12,82,77,0,12,0,12,0,12
15000US060372111203,"Block Group 3, Los Angeles, CA",1431,410,132,101,73,95,52,83,848,308,0,12,305,310,21,35,0,12,21,35
15000US060372111211,"Block Group 1, Los Angeles, CA",325,158,77,62,23,30,0,12,202,148,0,12,22,33,1,3,0,12,1,3
15000US060372111212,"Block Group 2, Los Angeles, CA",2071,350,696,327,103,85,0,12,522,226,0,12,626,218,124,197,0,12,124,197
15000US060372111221,"Block Group 1, Los Angeles, CA",885,295,351,142,76,84,35,54,39,44,0,12,370,268,14,22,0,12,14,22
15000US060372111222,"Block Group 2, Los Angeles, CA",1818,413,309,210,109,103,0,12,772,232,0,12,585,401,43,38,0,12,43,38
15000US060372112011,"Block Group 1, Los Angeles, CA",1135,335,224,136,12,19,16,23,223,174,0,12,645,282,15,20,0,12,15,20
15000US060372112012,"Block Group 2, Los Angeles, CA",1786,300,443,167,45,39,71,78,196,106,0,12,984,310,47,47,0,12,47,47
15000US060372112021,"Block Group 1, Los Angeles, CA",2491,357,820,258,94,64,0,12,415,180,0,12,1123,352,39,48,28,45,11,15
15000US060372113101,"Block Group 1, Los Angeles, CA",1512,250,544,236,89,142,0,12,393,182,0,12,448,199,38,36,17,29,21,22
15000US060372113102,"Block Group 2, Los Angeles, CA",2740,396,497,196,53,42,92,110,269,137,130,192,1676,510,23,22,0,12,23,22
15000US060372113201,"Block Group 1, Los Angeles, CA",1593,347,250,122,5,10,0,12,458,202,0,12,873,324,7,16,3,8,4,8
15000US060372113202,"Block Group 2, Los Angeles, CA",1613,337,562,243,109,37,0,12,225,108,0,12,686,310,31,29,0,12,31,29
15000US060372114101,"Block Group 1, Los Angeles, CA",2179,324,481,166,98,75,11,19,853,203,0,12,579,176,157,118,64,66,93,122
15000US060372114102,"Block Group 2, Los Angeles, CA",666,244,20,30,17,20,0,12,468,155,0,12,86,73,75,121,0,12,75,121
15000US060372114201,"Block Group 1, Los Angeles, CA",2222,314,510,196,152,136,0,12,565,209,0,12,995,265,0,12,0,12,0,12
15000US060372114202,"Block Group 2, Los Angeles, CA",1016,213,224,95,65,47,0,12,540,188,0,12,178,149,9,14,0,12,9,14
15000US060372115001,"Block Group 1, Los Angeles, CA",1282,329,428,154,9,14,0,12,699,297,0,12,86,96,60,62,24,29,36,54
15000US060372115002,"Block Group 2, Los Angeles, CA",2568,330,731,272,206,229,9,14,1103,240,0,12,460,250,59,65,0,12,59,65
15000US060372115003,"Block Group 3, Los Angeles, CA",1174,254,975,225,16,27,0,12,85,97,0,12,43,51,55,87,55,87,0,12
15000US060372117011,"Block Group 1, Los Angeles, CA",1047,281,134,85,1,3,0,12,859,276,0,12,0,12,53,56,0,12,53,56
15000US060372117012,"Block Group 2, Los Angeles, CA",1326,410,588,323,15,28,0,12,573,284,0,12,96,119,54,54,0,12,54,54
15000US060372117013,"Block Group 3, Los Angeles, CA",777,242,262,145,0,12,0,12,477,225,0,12,38,39,0,12,0,12,0,12
15000US060372117031,"Block Group 1, Los Angeles, CA",3151,419,594,244,208,139,0,12,1127,301,0,12,1222,336,0,12,0,12,0,12
15000US060372117032,"Block Group 2, Los Angeles, CA",2033,349,380,161,72,54,17,21,1235,308,41,65,274,203,14,19,0,12,14,19
15000US060372117041,"Block Group 1, Los Angeles, CA",1222,429,207,102,24,30,0,12,494,139,0,12,487,407,10,15,0,12,10,15
15000US060372117042,"Block Group 2, Los Angeles, CA",1722,428,221,94,21,25,0,12,1299,409,0,12,181,161,0,12,0,12,0,12
15000US060372118021,"Block Group 1, Los Angeles, CA",2843,399,833,339,188,120,63,86,1145,239,0,12,481,261,133,117,76,98,57,50
15000US060372118022,"Block Group 2, Los Angeles, CA",1586,423,254,118,30,37,0,12,781,252,136,205,346,266,39,42,0,12,39,42
15000US060372118031,"Block Group 1, Los Angeles, CA",1929,415,68,59,220,144,0,12,1488,363,0,12,141,152,12,18,0,12,12,18
15000US060372118032,"Block Group 2, Los Angeles, CA",1879,405,404,226,226,187,0,12,1048,314,0,12,194,205,7,11,0,12,7,11
15000US060372118041,"Block Group 1, Los Angeles, CA",976,342,26,35,134,214,0,12,623,267,0,12,192,173,1,2,0,12,1,2
15000US060372118042,"Block Group 2, Los Angeles, CA",2244,340,516,275,88,80,0,12,1401,313,9,15,99,137,131,130,65,102,66,78
15000US060372119101,"Block Group 1, Los Angeles, CA",1982,414,425,223,92,103,0,12,300,152,0,12,1068,381,97,138,4,7,93,137
15000US060372119102,"Block Group 2, Los Angeles, CA",1204,347,193,149,101,98,0,12,231,107,7,11,672,336,0,12,0,12,0,12
15000US060372119103,"Block Group 3, Los Angeles, CA",1639,364,713,317,148,68,10,15,420,174,0,12,319,219,29,25,0,12,29,25
15000US060372119211,"Block Group 1, Los Angeles, CA",2213,254,667,291,34,42,10,17,1009,230,0,12,470,260,23,26,0,12,23,26
15000US060372119221,"Block Group 1, Los Angeles, CA",1679,334,203,132,121,47,0,12,789,211,0,12,509,325,57,66,33,53,24,38
15000US060372119222,"Block Group 2, Los Angeles, CA",2000,411,716,367,32,34,0,12,474,177,0,12,757,301,21,23,8,13,13,19
15000US060372121011,"Block Group 1, Los Angeles, CA",1023,263,282,191,52,62,0,12,583,227,0,12,62,112,44,60,0,12,44,60
15000US060372121012,"Block Group 2, Los Angeles, CA",1152,218,179,111,120,102,0,12,647,200,0,12,206,140,0,12,0,12,0,12
15000US060372121021,"Block Group 1, Los Angeles, CA",656,125,234,85,0,12,0,12,374,107,0,12,35,41,13,21,0,12,13,21
15000US060372121022,"Block Group 2, Los Angeles, CA",1536,309,333,174,86,84,0,12,440,172,0,12,660,341,17,18,9,14,8,13
15000US060372122021,"Block Group 1, Los Angeles, CA",2431,351,242,202,88,76,0,12,305,159,101,107,1670,386,25,40,0,12,25,40
15000US060372122022,"Block Group 2, Los Angeles, CA",1084,300,168,150,9,15,0,12,130,124,0,12,777,276,0,12,0,12,0,12
15000US060372122031,"Block Group 1, Los Angeles, CA",914,226,76,60,18,28,33,28,16,25,0,12,745,206,26,45,0,12,26,45
15000US060372122032,"Block Group 2, Los Angeles, CA",2016,305,545,260,13,20,0,12,465,91,0,12,967,310,26,41,26,41,0,12
15000US060372122041,"Block Group 1, Los Angeles, CA",1940,397,314,175,61,71,19,29,352,181,0,12,1170,390,24,28,8,13,16,24
15000US060372122042,"Block Group 2, Los Angeles, CA",1897,447,371,187,45,56,9,15,169,102,0,12,1303,404,0,12,0,12,0,12
15000US060372123031,"Block Group 1, Los Angeles, CA",3187,411,882,254,181,163,0,12,460,144,0,12,1602,352,62,83,61,83,1,5
15000US060372123041,"Block Group 1, Los Angeles, CA",1912,227,569,197,44,34,8,16,231,110,0,12,1026,316,34,36,18,29,16,20
15000US060372123051,"Block Group 1, Los Angeles, CA",2999,325,818,328,168,92,16,18,302,128,0,12,1687,352,8,12,8,12,0,12
15000US060372123061,"Block Group 1, Los Angeles, CA",1578,415,141,101,3,14,68,107,892,277,0,12,466,344,8,18,8,18,0,12
15000US060372123062,"Block Group 2, Los Angeles, CA",1800,362,417,242,8,14,0,12,751,222,0,12,624,298,0,12,0,12,0,12
15000US060372124101,"Block Group 1, Los Angeles, CA",1471,300,202,134,19,31,50,79,886,141,0,12,240,230,74,101,0,12,74,101
15000US060372124102,"Block Group 2, Los Angeles, CA",2689,405,465,169,99,74,0,12,704,231,0,12,1306,363,115,82,45,56,70,64
15000US060372124201,"Block Group 1, Los Angeles, CA",1924,383,415,282,123,78,3,9,594,180,0,12,789,335,0,12,0,12,0,12
15000US060372124202,"Block Group 2, Los Angeles, CA",1326,235,213,134,38,44,117,184,350,115,17,28,591,231,0,12,0,12,0,12
15000US060372125011,"Block Group 1, Los Angeles, CA",2154,253,968,322,73,53,23,31,486,176,0,12,581,235,23,42,0,12,23,42
15000US060372125021,"Block Group 1, Los Angeles, CA",1424,277,149,135,103,97,0,12,960,216,0,12,212,164,0,12,0,12,0,12
15000US060372125022,"Block Group 2, Los Angeles, CA",1539,374,636,249,29,33,0,12,359,135,0,12,499,320,16,25,0,12,16,25
15000US060372126101,"Block Group 1, Los Angeles, CA",2235,321,229,106,75,63,10,16,1608,315,0,12,261,148,52,51,30,42,22,35
15000US060372126102,"Block Group 2, Los Angeles, CA",1921,361,440,165,87,59,0,12,809,252,0,12,573,281,12,20,0,12,12,20
15000US060372126201,"Block Group 1, Los Angeles, CA",2243,433,386,217,152,128,14,20,805,279,7,10,820,349,59,47,20,33,39,34
15000US060372126202,"Block Group 2, Los Angeles, CA",2333,382,382,218,140,117,0,12,1205,274,0,12,568,298,38,34,8,13,30,31
15000US060372127011,"Block Group 1, Los Angeles, CA",2390,251,604,194,151,97,16,33,1292,197,0,12,287,204,40,35,12,18,28,30
15000US060372127021,"Block Group 1, Los Angeles, CA",1622,323,503,179,32,50,15,22,870,247,0,12,170,144,32,47,0,12,32,47
15000US060372127022,"Block Group 2, Los Angeles, CA",1520,478,501,169,189,156,0,12,651,376,0,12,169,159,10,19,0,12,10,19
15000US060372127023,"Block Group 3, Los Angeles, CA",591,246,53,56,147,151,68,105,323,201,0,12,0,12,0,12,0,12,0,12
15000US060372128001,"Block Group 1, Los Angeles, CA",1430,391,510,260,62,67,0,12,645,280,0,12,87,113,126,119,12,17,114,118
15000US060372128002,"Block Group 2, Los Angeles, CA",869,246,244,141,196,111,0,12,244,148,0,12,141,165,44,47,33,43,11,17
15000US060372128003,"Block Group 3, Los Angeles, CA",1416,361,877,357,49,37,32,53,215,157,0,12,77,125,166,107,50,55,116,105
15000US060372129001,"Block Group 1, Los Angeles, CA",1246,334,317,131,269,155,32,38,444,199,0,12,160,147,24,22,9,13,15,17
15000US060372129002,"Block Group 2, Los Angeles, CA",3066,471,1148,458,117,76,0,12,580,188,0,12,1177,367,44,42,0,12,44,42
15000US060372131001,"Block Group 1, Los Angeles, CA",1910,376,385,301,96,65,7,10,1061,330,0,12,347,192,14,21,0,12,14,21
15000US060372131002,"Block Group 2, Los Angeles, CA",1163,320,470,228,160,98,0,12,437,208,0,12,90,81,6,10,0,12,6,10
15000US060372132011,"Block Group 1, Los Angeles, CA",2248,368,349,219,8,13,11,17,956,234,0,12,924,339,0,12,0,12,0,12
15000US060372132012,"Block Group 2, Los Angeles, CA",1419,295,214,134,70,64,0,12,600,171,0,12,466,230,69,119,0,12,69,119
15000US060372132013,"Block Group 3, Los Angeles, CA",626,209,77,57,46,48,0,12,217,120,93,123,183,156,10,15,10,15,0,12
15000US060372132021,"Block Group 1, Los Angeles, CA",1729,395,383,212,16,20,0,12,391,177,0,12,914,334,25,28,0,12,25,28
15000US060372132022,"Block Group 2, Los Angeles, CA",2206,439,55,56,58,39,15,24,955,204,0,12,1035,415,88,102,65,93,23,33
15000US060372133101,"Block Group 1, Los Angeles, CA",1696,441,40,58,22,34,0,12,360,122,0,12,1197,408,77,94,62,92,15,29
15000US060372133102,"Block Group 2, Los Angeles, CA",2000,452,253,166,49,63,0,12,487,191,0,12,1211,418,0,12,0,12,0,12
15000US060372133201,"Block Group 1, Los Angeles, CA",1109,225,169,87,7,10,11,17,400,115,0,12,522,203,0,12,0,12,0,12
15000US060372133202,"Block Group 2, Los Angeles, CA",1070,386,429,347,120,95,0,12,327,139,5,7,184,145,5,8,0,12,5,8
15000US060372134011,"Block Group 1, Los Angeles, CA",2136,352,258,202,0,12,0,12,618,190,0,12,1252,357,8,13,0,12,8,13
15000US060372134012,"Block Group 2, Los Angeles, CA",3360,384,340,171,64,71,42,59,476,117,0,12,2418,409,20,28,0,12,20,28
15000US060372134021,"Block Group 1, Los Angeles, CA",1902,365,160,110,141,97,35,60,324,160,0,12,1166,360,76,89,68,87,8,12
15000US060372134022,"Block Group 2, Los Angeles, CA",840,230,213,112,1,2,0,12,112,117,0,12,434,212,80,86,49,78,31,34
15000US060372134023,"Block Group 3, Los Angeles, CA",1890,403,450,220,67,65,0,12,394,146,0,12,961,391,18,28,18,28,0,12
15000US060372140001,"Block Group 1, Los Angeles, CA",765,251,688,247,0,12,0,12,68,46,0,12,0,12,9,15,0,12,9,15
15000US060372140002,"Block Group 2, Los Angeles, CA",788,190,729,190,0,12,0,12,11,17,0,12,0,12,48,48,9,15,39,45
15000US060372140003,"Block Group 3, Los Angeles, CA",1089,286,1078,287,2,4,0,12,9,14,0,12,0,12,0,12,0,12,0,12
15000US060372140004,"Block Group 4, Los Angeles, CA",937,235,791,237,12,18,0,12,110,101,0,12,0,12,24,26,10,15,14,21
15000US060372141001,"Block Group 1, Los Angeles, CA",1085,277,1013,273,47,47,0,12,0,12,0,12,25,39,0,12,0,12,0,12
15000US060372141002,"Block Group 2, Los Angeles, CA",952,173,933,172,0,12,0,12,0,12,0,12,10,14,9,14,0,12,9,14
15000US060372141003,"Block Group 3, Los Angeles, CA",618,227,508,213,15,16,0,12,70,95,0,12,0,12,25,24,0,12,25,24
15000US060372141004,"Block Group 4, Los Angeles, CA",1387,267,1230,272,10,15,0,12,69,70,0,12,68,70,10,17,0,12,10,17
15000US060372144001,"Block Group 1, Los Angeles, CA",953,192,788,166,0,12,0,12,13,16,0,12,37,44,115,101,43,48,72,64
15000US060372144002,"Block Group 2, Los Angeles, CA",1119,205,952,188,14,18,0,12,71,74,0,12,35,50,47,51,29,47,18,19
15000US060372144003,"Block Group 3, Los Angeles, CA",915,279,674,269,42,33,7,11,15,18,0,12,138,113,39,39,0,12,39,39
15000US060372145011,"Block Group 1, Los Angeles, CA",1590,343,930,287,83,97,0,12,577,278,0,12,0,12,0,12,0,12,0,12
15000US060372145012,"Block Group 2, Los Angeles, CA",594,149,429,117,72,108,0,12,73,69,0,12,0,12,20,33,0,12,20,33
15000US060372145013,"Block Group 3, Los Angeles, CA",608,243,456,237,12,15,0,12,41,38,0,12,44,62,55,59,10,16,45,56
15000US060372145021,"Block Group 1, Los Angeles, CA",1707,466,974,415,174,177,0,12,407,261,0,12,127,108,25,26,9,15,16,21
15000US060372145022,"Block Group 2, Los Angeles, CA",1532,465,1065,463,22,36,0,12,139,130,98,144,109,126,99,157,0,12,99,157
15000US060372145023,"Block Group 3, Los Angeles, CA",1898,482,423,167,258,279,0,12,1169,468,0,12,10,16,38,48,23,41,15,24
15000US060372145031,"Block Group 1, Los Angeles, CA",1153,417,455,227,12,23,0,12,588,357,0,12,84,80,14,32,0,12,14,32
15000US060372145032,"Block Group 2, Los Angeles, CA",1216,268,590,246,0,12,0,12,590,263,0,12,0,12,36,34,0,12,36,34
15000US060372145033,"Block Group 3, Los Angeles, CA",606,227,298,129,0,12,12,19,250,192,0,12,0,12,46,58,0,12,46,58
15000US060372145034,"Block Group 4, Los Angeles, CA",444,200,192,127,65,70,0,12,143,130,0,12,7,11,37,61,0,12,37,61
15000US060372146001,"Block Group 1, Los Angeles, CA",841,202,642,155,30,28,0,12,93,91,0,12,25,29,51,58,51,58,0,12
15000US060372146002,"Block Group 2, Los Angeles, CA",670,185,505,132,0,12,0,12,146,174,0,12,19,32,0,12,0,12,0,12
15000US060372146003,"Block Group 3, Los Angeles, CA",878,208,765,206,16,30,5,10,37,37,6,12,49,50,0,12,0,12,0,12
15000US060372147001,"Block Group 1, Los Angeles, CA",758,137,584,144,29,46,0,12,130,84,0,12,15,23,0,12,0,12,0,12
15000US060372147002,"Block Group 2, Los Angeles, CA",913,246,759,200,0,12,7,10,115,104,0,12,23,31,9,14,0,12,9,14
15000US060372147003,"Block Group 3, Los Angeles, CA",852,168,753,155,0,12,0,12,84,80,0,12,0,12,15,24,0,12,15,24
15000US060372148001,"Block Group 1, Los Angeles, CA",1151,219,941,169,36,37,0,12,110,126,0,12,37,60,27,36,0,12,27,36
15000US060372148002,"Block Group 2, Los Angeles, CA",1012,324,886,309,10,16,0,12,38,48,0,12,25,41,53,49,15,41,38,33
15000US060372148003,"Block Group 3, Los Angeles, CA",659,156,562,145,56,74,0,12,23,24,0,12,18,27,0,12,0,12,0,12
15000US060372149011,"Block Group 1, Los Angeles, CA",2115,293,1561,337,62,82,0,12,440,193,0,12,0,12,52,66,0,12,52,66
15000US060372149012,"Block Group 2, Los Angeles, CA",640,190,445,139,16,25,0,12,83,88,0,12,2,4,94,95,42,70,52,64
15000US060372149021,"Block Group 1, Los Angeles, CA",749,181,425,147,12,20,0,12,200,103,0,12,47,75,65,59,0,12,65,59
15000US060372149022,"Block Group 2, Los Angeles, CA",1858,342,1577,362,0,12,0,12,170,137,0,12,0,12,111,102,35,51,76,68
15000US060372151011,"Block Group 1, Los Angeles, CA",1430,308,817,189,98,83,0,12,333,175,0,12,90,73,92,65,26,41,66,49
15000US060372151012,"Block Group 2, Los Angeles, CA",940,216,640,165,68,81,0,12,117,114,0,12,81,93,34,29,0,12,34,29
15000US060372151021,"Block Group 1, Los Angeles, CA",1503,327,718,259,148,148,0,12,498,222,0,12,92,100,47,73,0,12,47,73
15000US060372151022,"Block Group 2, Los Angeles, CA",1768,328,1263,242,117,76,0,12,289,246,0,12,52,85,47,77,47,77,0,12
15000US060372161001,"Block Group 1, Los Angeles, CA",618,190,527,187,38,37,0,12,17,22,0,12,36,43,0,12,0,12,0,12
15000US060372161002,"Block Group 2, Los Angeles, CA",1397,497,360,143,515,210,0,12,97,141,0,12,84,116,341,302,9,16,332,302
15000US060372161003,"Block Group 3, Los Angeles, CA",522,169,181,92,151,98,0,12,155,124,0,12,0,12,35,32,0,12,35,32
15000US060372162001,"Block Group 1, Los Angeles, CA",510,221,140,134,95,74,0,12,192,117,0,12,21,35,62,66,7,11,55,65
15000US060372162002,"Block Group 2, Los Angeles, CA",1140,201,607,193,379,148,0,12,109,78,0,12,14,21,31,37,0,12,31,37
15000US060372162003,"Block Group 3, Los Angeles, CA",570,176,284,147,125,123,0,12,118,117,0,12,29,46,14,24,0,12,14,24
15000US060372162004,"Block Group 4, Los Angeles, CA",1198,268,550,173,71,95,30,51,445,222,0,12,44,69,58,73,0,12,58,73
15000US060372162005,"Block Group 5, Los Angeles, CA",1462,357,347,135,369,154,0,12,274,162,0,12,319,247,153,146,19,31,134,142
15000US060372163001,"Block Group 1, Los Angeles, CA",1560,350,692,194,327,133,0,12,243,157,0,12,134,112,164,243,0,12,164,243
15000US060372163002,"Block Group 2, Los Angeles, CA",1330,328,790,313,76,102,0,12,352,161,0,12,0,12,112,83,0,12,112,83
15000US060372163003,"Block Group 3, Los Angeles, CA",1007,399,824,396,24,45,0,12,93,91,0,12,32,51,34,55,34,55,0,12
15000US060372163004,"Block Group 4, Los Angeles, CA",910,273,879,269,20,31,0,12,0,12,0,12,0,12,11,18,11,18,0,12
15000US060372164011,"Block Group 1, Los Angeles, CA",1996,489,1448,464,32,55,0,12,267,149,0,12,96,69,153,138,34,58,119,98
15000US060372164012,"Block Group 2, Los Angeles, CA",2860,597,2264,608,19,22,0,12,383,351,0,12,142,113,52,61,0,12,52,61
15000US060372164021,"Block Group 1, Los Angeles, CA",1581,296,1189,263,62,73,0,12,104,94,0,12,190,234,36,42,20,34,16,26
15000US060372164022,"Block Group 2, Los Angeles, CA",1207,218,902,195,57,71,0,12,76,57,0,12,118,139,54,29,0,12,54,29
15000US060372167001,"Block Group 1, Los Angeles, CA",1484,268,547,217,457,156,0,12,141,85,0,12,253,201,86,84,0,12,86,84
15000US060372167002,"Block Group 2, Los Angeles, CA",1338,248,606,202,413,163,0,12,142,130,0,12,103,87,74,59,28,49,46,32
15000US060372167003,"Block Group 3, Los Angeles, CA",1222,261,320,119,600,241,0,12,27,29,0,12,180,149,95,125,17,28,78,126
15000US060372168001,"Block Group 1, Los Angeles, CA",658,171,516,158,42,54,16,27,45,44,13,21,0,12,26,29,16,26,10,11
15000US060372168002,"Block Group 2, Los Angeles, CA",1097,250,838,277,48,45,6,9,8,13,0,12,144,156,53,55,33,50,20,22
15000US060372168003,"Block Group 3, Los Angeles, CA",779,160,473,137,148,97,0,12,56,62,0,12,58,70,44,30,0,12,44,30
15000US060372168004,"Block Group 4, Los Angeles, CA",939,185,686,178,102,102,0,12,17,18,0,12,127,157,7,11,0,12,7,11
15000US060372169001,"Block Group 1, Los Angeles, CA",570,168,313,145,195,121,0,12,23,39,0,12,25,41,14,23,0,12,14,23
15000US060372169002,"Block Group 2, Los Angeles, CA",821,389,271,135,208,93,0,12,0,12,0,12,248,344,94,116,0,12,94,116
15000US060372169003,"Block Group 3, Los Angeles, CA",1677,430,888,294,212,123,8,18,144,108,0,12,369,363,56,56,0,12,56,56
15000US060372169004,"Block Group 4, Los Angeles, CA",953,362,500,272,229,154,0,12,27,47,0,12,185,181,12,20,0,12,12,20
15000US060372169005,"Block Group 5, Los Angeles, CA",834,325,417,274,369,198,0,12,14,22,0,12,3,6,31,35,16,26,15,24
15000US060372170011,"Block Group 1, Los Angeles, CA",1223,255,853,280,89,85,11,17,29,31,0,12,69,91,172,216,0,12,172,216
15000US060372170012,"Block Group 2, Los Angeles, CA",835,278,709,260,0,12,0,12,4,6,0,12,40,62,82,85,7,10,75,84
15000US060372170013,"Block Group 3, Los Angeles, CA",554,181,436,182,0,12,0,12,60,42,0,12,0,12,58,58,0,12,58,58
15000US060372170021,"Block Group 1, Los Angeles, CA",2207,510,1629,405,150,122,0,12,226,170,0,12,156,139,46,76,0,12,46,76
15000US060372170022,"Block Group 2, Los Angeles, CA",1419,504,838,310,113,121,60,70,346,389,0,12,48,58,14,21,0,12,14,21
15000US060372170023,"Block Group 3, Los Angeles, CA",1493,413,900,293,340,301,27,45,106,95,0,12,49,49,71,64,0,12,71,64
15000US060372171001,"Block Group 1, Los Angeles, CA",1154,330,469,236,400,238,0,12,0,12,0,12,221,189,64,71,0,12,64,71
15000US060372171002,"Block Group 2, Los Angeles, CA",1551,560,709,399,456,405,0,12,35,46,0,12,293,262,58,85,0,12,58,85
15000US060372171003,"Block Group 3, Los Angeles, CA",922,324,422,352,261,232,0,12,150,148,0,12,76,90,13,21,0,12,13,21
15000US060372171004,"Block Group 4, Los Angeles, CA",1022,324,361,165,416,282,0,12,113,137,0,12,63,104,69,81,0,12,69,81
15000US060372171005,"Block Group 5, Los Angeles, CA",958,258,381,149,476,216,0,12,25,44,0,12,38,56,38,61,0,12,38,61
15000US060372172001,"Block Group 1, Los Angeles, CA",1552,445,550,237,601,365,0,12,37,39,0,12,287,208,77,91,0,12,77,91
15000US060372172002,"Block Group 2, Los Angeles, CA",678,302,399,249,118,96,0,12,47,74,0,12,98,109,16,19,7,11,9,16
15000US060372172003,"Block Group 3, Los Angeles, CA",954,233,298,138,387,141,0,12,87,95,0,12,149,120,33,36,0,12,33,36
15000US060372172004,"Block Group 4, Los Angeles, CA",707,171,204,103,176,93,0,12,160,101,55,70,61,103,51,72,0,12,51,72
15000US060372181101,"Block Group 1, Los Angeles, CA",2311,350,702,313,641,163,0,12,268,125,0,12,610,301,90,74,11,18,79,71
15000US060372181102,"Block Group 2, Los Angeles, CA",1273,377,352,169,218,103,0,12,80,86,0,12,617,408,6,10,0,12,6,10
15000US060372181201,"Block Group 1, Los Angeles, CA",2766,549,1154,495,144,124,28,43,384,186,0,12,1042,469,14,16,8,13,6,9
15000US060372181202,"Block Group 2, Los Angeles, CA",1060,353,553,296,170,109,0,12,204,135,0,12,121,100,12,20,0,12,12,20
